0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:39,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615342.724914
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:02,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615342.783296
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:02,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615342.881394
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:39,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615342.896202
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:39,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.044604
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:39,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.179801
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:39,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.321025
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:03,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615343.439281
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:03,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615343.453522
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:39,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.478235
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.624556
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.745752
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:02,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615343.842876
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:02,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615343.858856
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615343.904173
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615344.013246
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615344.186742
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:02,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615345.94918
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615345.970053
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:03,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615345.984793
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615346.003989
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:04,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615346.019208
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:04,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615346.092797
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:40,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615346.681113
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:41,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615346.694608
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:05,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615346.781556
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:05,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615346.793486
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:03,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615346.805294
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:03,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615346.882519
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:41,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615346.956162
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:05,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615347.026597
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:05,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615347.04591
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:41,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615347.083891
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:41,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615347.233799
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:06,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615347.273154
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:03,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615347.319711
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:03,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615347.336099
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:41,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615347.381725
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:06,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615347.510311
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:41,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615347.527556
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:07,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615347.594443
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:03,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615347.747207
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:27:42,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),0685dd00-aa42-4be5-928b-7a0bb9e31388,False,False,TM,1631615347.772766
0,could not receive ip address from ipfy,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,09/14/2021 10:31:04,6028e36ad1e80652e41054ca,609d69021c511f4b1d4df1c4,com.pregnantcatemma.virtualpet,1.0,iv,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.12.0.PCOMIXM),555460bd-128c-48e0-8085-9eeffda85bf6,False,False,SN,1631615347.794029
0,An error occurred while sending the request,Error,/BuildNotice/0,MobileSDK,Xiaomi Redmi Note 8,OpenGLES2,1.0,1.11.0,False,Programmatic1,Programmatic,14.09.2021 10:29:07,6028e36ad1e80652e41054ca,6028e407a1ba2a0d3d760566,com.mytalkingcatemma.ballerinagames,1.0,ru,Android OS 9 / API-28 (PKQ1.190616.001/V11.0.2.0.PCOINXM),8df198ef-7fc7-4edd-aad3-9725d4d047d9,False,False,IN,1631615347.812845
